# column 1: time (years from 2000)
# column 2: mean sea level corrected for GIA, seasonal signal removed (mm)
# column 3: standard deviation of data spread (mm)
# column 4: quadratic fit to mean sea level (mm)
      9.2320     30.2423      1.0032     28.5573
      9.2594     29.2611      0.5274     28.6516
      9.2868     28.1840      0.6910     28.7459
      9.3142     29.1423      0.3701     28.8403
      9.3415     30.1179      1.3781     28.9348
      9.3689     27.1364      1.2486     29.0293
      9.3963     27.0480      0.9946     29.1239
      9.4237     26.9228      1.2850     29.2185
      9.4511     29.2136      2.0554     29.3132
      9.4784     27.6975      2.0345     29.4079
      9.5058     26.7682      2.1644     29.5027
      9.5332     26.5932      2.1221     29.5975
      9.5606     30.1696      1.1365     29.6924
      9.5880     30.7530      0.4741     29.7874
      9.6153     29.4138      0.6249     29.8824
      9.6427     28.8845      0.7689     29.9775
      9.6701     30.6385      0.4357     30.0726
      9.6975     32.5564      0.5125     30.1678
      9.7248     33.0474      0.4470     30.2631
      9.7522     33.3552      1.6556     30.3584
      9.7796     32.5409      1.2492     30.4537
      9.8070     31.4615      0.6313     30.5492
      9.8344     32.7178      0.3946     30.6446
      9.8617     30.2883      0.4484     30.7402
      9.8891     30.7803      0.3515     30.8358
      9.9165     31.8108      0.7196     30.9314
      9.9439     31.1601      1.1593     31.0271
      9.9713     32.8457      0.8910     31.1229
      9.9986     32.3340      0.4299     31.2187
     10.0260     32.3134      1.1129     31.3145
     10.0534     30.8850      1.1702     31.4105
     10.0808     28.3218      1.7837     31.5065
     10.1081     30.4246      1.7933     31.6025
     10.1355     32.9839      0.6924     31.6986
     10.1629     36.1155      1.4831     31.7948
     10.1903     33.5118      1.4273     31.8910
     10.2177     31.2819      1.5724     31.9872
     10.2450     30.9835      1.1226     32.0836
     10.2724     32.3410      1.2979     32.1799
     10.2998     34.0830      1.0741     32.2764
     10.3272     32.5381      1.5521     32.3729
     10.3546     31.7470      1.3735     32.4694
     10.3819     33.9793      1.4471     32.5660
     10.4093     34.1658      1.8504     32.6627
     10.4367     34.4416      1.0745     32.7594
     10.4641     34.9710      1.0532     32.8562
     10.4914     34.2385      1.3375     32.9530
     10.5188     34.2775      1.8272     33.0499
     10.5462     35.0883      1.7459     33.1469
     10.5736     33.9522      1.1936     33.2439
     10.6010     33.1232      1.0887     33.3409
     10.6283     33.1426      0.7731     33.4381
     10.6557     30.1689      0.7566     33.5352
     10.6831     29.4433      0.3844     33.6325
     10.7105     30.1236      1.0884     33.7298
     10.7379     29.3450      1.3345     33.8271
     10.7652     29.8424      1.6584     33.9245
     10.7926     31.3410      0.5458     34.0220
     10.8200     32.5102      1.0632     34.1195
     10.8474     31.3283      1.1060     34.2171
     10.8747     30.3138      1.0092     34.3147
     10.9021     28.0394      1.5921     34.4124
     10.9295     28.0257      0.8324     34.5101
     10.9569     28.5323      0.6457     34.6079
     10.9843     30.5479      0.2247     34.7058
     11.0116     28.6545      0.6928     34.8037
     11.0390     28.0435      1.2539     34.9017
     11.0664     29.7719      1.3436     34.9997
     11.0938     28.3540      1.1534     35.0978
     11.1211     26.9778      1.0731     35.1959
     11.1485     27.5634      0.8672     35.2941
     11.1759     27.9289      0.7563     35.3924
     11.2033     27.0507      1.1114     35.4907
     11.2307     26.4706      0.5260     35.5890
     11.2580     27.8355      2.2076     35.6875
     11.2854     29.4196      2.6121     35.7859
     11.3128     28.1279      1.7988     35.8845
     11.3402     26.5565      1.5576     35.9831
     11.3676     28.3151      1.7946     36.0817
     11.3949     29.7744      1.5192     36.1804
     11.4223     30.0747      0.7137     36.2792
     11.4497     30.2648      0.0786     36.3780
     11.4771     31.3178      0.6981     36.4769
     11.5044     30.5504      0.6267     36.5758
     11.5318     29.6087      1.1349     36.6748
     11.5592     28.8632      0.4430     36.7739
     11.5866     29.6539      0.8325     36.8730
     11.6140     30.6180      1.4488     36.9721
     11.6413     32.2503      0.5380     37.0714
     11.6687     32.4894      0.7059     37.1706
     11.6961     29.8085      1.3155     37.2700
     11.7235     29.9377      0.7718     37.3694
     11.7509     31.3868      1.0668     37.4688
     11.7782     33.8386      0.5801     37.5683
     11.8056     32.8127      1.4021     37.6679
     11.8330     30.1480      0.6080     37.7675
     11.8604     29.5936      1.5670     37.8672
     11.8877     30.4614      0.9296     37.9669
     11.9151     32.3157      1.2045     38.0667
     11.9425     33.6032      1.2024     38.1665
     11.9699     35.1622      1.3154     38.2664
     11.9973     35.1829      1.4568     38.3664
     12.0246     36.0930      1.7318     38.4664
     12.0520     36.5066      1.1323     38.5664
     12.0794     36.5437      1.4744     38.6666
     12.1068     36.3704      1.2679     38.7668
     12.1342     36.9763      1.1184     38.8670
     12.1615     37.0872      0.1126     38.9673
     12.1889     37.4352      0.3530     39.0676
     12.2163     38.3520      0.2180     39.1681
     12.2437     38.9680      1.4426     39.2685
     12.2710     37.3263      0.8666     39.3690
     12.2984     38.7250      1.7504     39.4696
     12.3258     38.4871      1.1718     39.5703
     12.3532     39.4233      0.6821     39.6710
     12.3806     39.5322      0.4594     39.7717
     12.4079     39.1365      0.2895     39.8725
     12.4353     40.6265      0.4799     39.9734
     12.4627     41.5209      0.1235     40.0743
     12.4901     40.2765      0.7271     40.1753
     12.5175     41.0535      1.4743     40.2763
     12.5448     43.4276      1.4695     40.3774
     12.5722     43.4654      0.8558     40.4785
     12.5996     43.3492      0.2067     40.5797
     12.6270     41.4609      0.5328     40.6810
     12.6543     40.7182      0.7186     40.7823
     12.6817     41.0505      0.5587     40.8837
     12.7091     42.3834      0.6478     40.9851
     12.7365     42.9329      1.1404     41.0866
     12.7639     43.5656      0.3734     41.1882
     12.7912     43.1814      0.8065     41.2898
     12.8186     41.9696      1.0512     41.3914
     12.8460     43.3197      0.9516     41.4931
     12.8734     43.4191      0.9847     41.5949
     12.9008     42.8778      0.3665     41.6967
     12.9281     43.5744      0.7552     41.7986
     12.9555     42.8882      0.8311     41.9006
     12.9829     42.0084      1.0356     42.0026
     13.0103     43.4120      0.3191     42.1046
     13.0376     43.3173      0.4728     42.2067
     13.0650     45.1264      0.8402     42.3089
     13.0924     45.5605      0.3954     42.4111
     13.1198     44.5429      0.7280     42.5134
     13.1472     44.2082      0.2716     42.6157
     13.1745     45.4056      0.7356     42.7181
     13.2019     46.2325      0.9826     42.8206
     13.2293     45.3726      1.0622     42.9231
     13.2567     45.2306      1.6221     43.0257
     13.2841     43.9890      2.5833     43.1283
     13.3114     43.1704      2.6773     43.2310
     13.3388     45.7514      1.8135     43.3337
     13.3662     45.8460      1.3172     43.4365
     13.3936     44.7148      1.2712     43.5393
     13.4209     43.6116      2.0269     43.6422
     13.4483     41.9862      2.7068     43.7452
     13.4757     42.2133      3.3537     43.8482
     13.5031     43.7760      1.2553     43.9513
     13.5305     43.3605      1.2258     44.0544
     13.5578     43.8820      0.5351     44.1576
     13.5852     43.7823      0.5968     44.2609
     13.6126     42.0702      1.4983     44.3642
     13.6400     40.1299      1.7517     44.4675
     13.6674     42.6097      0.7721     44.5710
     13.6947     41.2000      1.3578     44.6744
     13.7221     40.6992      1.2223     44.7780
     13.7495     41.5491      1.3721     44.8815
     13.7769     43.7556      1.6222     44.9852
     13.8042     44.8321      0.6394     45.0889
     13.8316     45.2552      0.9061     45.1926
     13.8590     44.1487      1.2714     45.2965
     13.8864     43.2040      0.7732     45.4003
     13.9138     41.9621      1.3131     45.5043
     13.9411     41.3508      1.4871     45.6082
     13.9685     43.0240      1.0232     45.7123
     13.9959     43.9410      0.8069     45.8164
     14.0233     43.5101      1.2794     45.9205
     14.0507     42.9983      1.0920     46.0247
     14.0780     43.6130      1.1795     46.1290
     14.1054     45.3204      0.7918     46.2333
     14.1328     47.1810      0.4244     46.3377
     14.1602     48.5664      2.1276     46.4421
     14.1875     48.2702      1.7143     46.5466
     14.2149     47.4164      1.8906     46.6512
     14.2423     47.6953      1.8350     46.7558
     14.2697     46.9785      1.0012     46.8605
     14.2971     46.8348      0.8805     46.9652
     14.3244     43.8498      1.2067     47.0700
     14.3518     43.7209      1.1548     47.1748
     14.3792     43.6667      0.5908     47.2797
     14.4066     44.6476      1.1502     47.3846
     14.4339     45.0454      1.3216     47.4896
     14.4613     46.7813      1.3379     47.5947
     14.4887     47.6106      0.9790     47.6998
     14.5161     48.1411      0.7347     47.8050
     14.5435     47.1138      1.3117     47.9102
     14.5708     45.9033      0.6734     48.0155
     14.5982     47.9039      0.8012     48.1209
     14.6256     47.9273      0.8246     48.2263
     14.6530     48.6194      0.4304     48.3317
     14.6804     47.8061      0.8574     48.4372
     14.7077     47.9636      0.4400     48.5428
     14.7351     47.3888      1.6253     48.6484
     14.7625     48.5356      0.9072     48.7541
     14.7899     50.0672      0.4201     48.8599
     14.8172     49.0700      1.0519     48.9657
     14.8446     47.6225      0.9551     49.0715
     14.8720     46.9547      0.7086     49.1774
     14.8994     45.8679      1.7414     49.2834
     14.9268     49.0439      1.8337     49.3894
     14.9541     54.0654      0.8804     49.4955
     14.9815     52.0198      1.2702     49.6017
     15.0089     48.3271      0.6790     49.7079
     15.0363     50.9643      0.2352     49.8141
     15.0637     52.3540      0.9824     49.9204
     15.0910     54.3301      0.8937     50.0268
     15.1184     54.6638      0.5868     50.1332
     15.1458     54.3718      0.7941     50.2397
     15.1732     53.1317      1.0421     50.3462
     15.2005     52.3707      0.5982     50.4528
     15.2279     53.8686      0.7339     50.5595
     15.2553     53.9617      1.3018     50.6662
     15.2827     53.7488      0.8382     50.7729
     15.3101     53.7048      1.0840     50.8798
     15.3374     53.6555      0.6002     50.9866
     15.3648     52.4260      0.6164     51.0936
     15.3922     52.2766      0.8912     51.2006
     15.4196     54.0015      0.8629     51.3076
     15.4470     53.9756      0.9641     51.4147
     15.4743     54.1582      0.9432     51.5219
     15.5017     55.0580      1.3757     51.6291
     15.5291     55.7925      1.0434     51.7364
     15.5565     55.1461      0.1976     51.8437
     15.5838     56.4829      0.8261     51.9511
     15.6112     55.5494      0.8301     52.0585
     15.6386     55.5388      1.9921     52.1660
     15.6660     58.7190      0.5858     52.2736
     15.6934     58.4970      0.7723     52.3812
     15.7207     57.6537      0.6220     52.4889
     15.7481     58.2974      0.8270     52.5966
     15.7755     57.8424      1.4904     52.7044
     15.8029     59.1261      1.3176     52.8122
     15.8303     59.5556      0.6965     52.9201
     15.8576     56.0557      0.9237     53.0281
     15.8850     56.5822      0.1591     53.1361
     15.9124     58.5725      0.4292     53.2442
     15.9398     58.3182      0.8851     53.3523
     15.9671     57.4735      1.1725     53.4605
     15.9945     55.2084      1.1753     53.5687
     16.0219     54.3618      1.5351     53.6770
     16.0493     59.3470      0.6998     53.7854
     16.0767     59.7096      0.6008     53.8938
     16.1040     59.9389      0.8288     54.0022
     16.1314     60.4413      1.0907     54.1107
     16.1588     60.0682      0.7149     54.2193
     16.1862     59.8964      1.4262     54.3280
     16.2136     60.6720      0.6801     54.4367
     16.2409     60.4826      0.7481     54.5454
     16.2683     58.7938      0.4736     54.6542
     16.2957     57.9558      0.7572     54.7631
     16.3231     57.3339      0.8316     54.8720
     16.3504     57.2288      0.6588     54.9810
     16.3778     57.0119      0.6678     55.0900
     16.4052     58.5132      0.7993     55.1991
     16.4326     59.5118      1.0953     55.3082
     16.4600     60.7126      1.0649     55.4174
     16.4873     59.5080      1.3367     55.5267
     16.5147     58.8171      0.8903     55.6360
     16.5421     57.9706      0.9512     55.7454
     16.5695     56.2564      0.8088     55.8548
     16.5969     56.4207      1.5035     55.9643
     16.6242     54.6047      0.8984     56.0739
     16.6516     56.4048      1.0350     56.1835
     16.6790     58.9996      0.9486     56.2931
     16.7064     58.3650      1.4378     56.4028
     16.7337     56.8072      0.9161     56.5126
     16.7611     54.4528      0.3957     56.6224
     16.7885     55.9785      0.5057     56.7323
     16.8159     58.2807      1.0374     56.8422
     16.8433     58.8376      0.7893     56.9522
     16.8706     59.5463      0.4226     57.0623
     16.8980     61.1657      0.9579     57.1724
     16.9254     60.4563      0.5472     57.2826
     16.9528     58.9210      0.7792     57.3928
     16.9802     58.7796      0.5887     57.5031
     17.0075     57.6201      1.0489     57.6134
     17.0349     59.1989      0.6525     57.7238
     17.0623     58.4204      0.9385     57.8343
     17.0897     56.4187      0.9165     57.9448
     17.1170     56.4376      0.3792     58.0553
     17.1444     56.8720      0.7772     58.1660
     17.1718     57.7868      0.8705     58.2766
     17.1992     58.3402      0.7432     58.3874
     17.2266     59.1808      1.3913     58.4982
     17.2539     59.1020      1.2877     58.6090
     17.2813     59.5411      0.8220     58.7199
     17.3087     59.1019      1.0069     58.8309
     17.3361     58.7160      0.5985     58.9419
     17.3634     57.8567      0.9475     59.0530
     17.3908     55.5245      1.2331     59.1641
     17.4182     56.8826      0.6859     59.2753
     17.4456     58.0243      0.9987     59.3865
     17.4730     58.6580      1.0623     59.4978
     17.5003     59.6409      0.9085     59.6092
     17.5277     59.1274      1.6313     59.7206
     17.5551     58.6728      0.9717     59.8321
     17.5825     60.6245      0.6005     59.9436
     17.6099     60.6597      0.8634     60.0552
     17.6372     60.3346      1.0998     60.1668
     17.6646     60.2033      0.8199     60.2785
     17.6920     61.1723      0.4042     60.3903
     17.7194     60.5771      0.4806     60.5021
     17.7467     58.6594      0.3601     60.6140
     17.7741     58.9819      1.1011     60.7259
     17.8015     60.3068      0.4012     60.8379
     17.8289     61.0067      0.5728     60.9499
     17.8563     61.7119      1.5703     61.0620
     17.8836     62.7266      0.7269     61.1742
     17.9110     63.3998      0.6203     61.2864
     17.9384     63.1844      0.6253     61.3987
     17.9658     63.0380      0.5843     61.5110
     17.9932     62.0745      0.9110     61.6234
     18.0205     62.2661      0.8783     61.7358
     18.0479     63.3120      0.5992     61.8483
     18.0753     63.9263      0.4841     61.9608
     18.1027     63.4101      0.4171     62.0734
     18.1300     60.8344      1.6219     62.1861
     18.1574     59.6871      1.3902     62.2988
     18.1848     62.1235      1.1003     62.4116
     18.2122     61.7846      1.0664     62.5244
     18.2396     60.6188      0.9607     62.6373
     18.2669     60.2451      1.6062     62.7503
     18.2943     61.7736      1.6146     62.8633
     18.3217     60.5773      1.7103     62.9763
     18.3491     60.8944      1.1952     63.0895
     18.3765     60.6120      0.9492     63.2026
     18.4038     60.4640      0.5646     63.3159
     18.4312     60.8814      0.6636     63.4292
     18.4586     60.8998      0.8470     63.5425
     18.4860     59.9925      0.6139     63.6559
     18.5133     61.9638      1.5925     63.7694
     18.5407     62.3487      1.0123     63.8829
     18.5681     61.4778      0.6464     63.9964
     18.5955     61.1530      0.5025     64.1101
     18.6229     61.7501      0.6947     64.2238
     18.6502     61.0780      0.8713     64.3375
     18.6776     61.7977      1.1579     64.4513
     18.7050     62.8240      1.0031     64.5651
     18.7324     63.6627      0.8818     64.6791
     18.7598     65.0339      0.8747     64.7930
     18.7871     63.9370      1.0775     64.9071
     18.8145     65.7773      1.1466     65.0211
     18.8419     65.5074      1.3451     65.1353
     18.8693     64.4509      1.1944     65.2495
     18.8966     62.7034      1.0776     65.3637
     18.9240     64.1594      1.3242     65.4780
     18.9514     64.0550      0.9421     65.5924
     18.9788     64.0420      0.8361     65.7068
     19.0062     64.5338      1.0825     65.8213
     19.0335     65.9559      1.1415     65.9358
     19.0609     67.0516      1.6084     66.0504
     19.0883     67.7907      1.4049     66.1651
     19.1157     67.5355      1.5369     66.2798
     19.1431     64.9555      2.4115     66.3945
     19.1704     65.2224      1.7679     66.5094
     19.1978     68.2645      1.3989     66.6242
     19.2252     69.2123      1.0689     66.7392
     19.2526     68.6302      1.2676     66.8542
     19.2799     67.1880      0.8748     66.9692
     19.3073     66.8711      0.8584     67.0843
     19.3347     67.8841      1.2626     67.1995
     19.3621     68.4061      0.7871     67.3147
     19.3895     67.5539      0.8721     67.4300
     19.4168     66.2422      0.7159     67.5453
     19.4442     68.0756      1.0952     67.6607
     19.4716     68.7012      1.1556     67.7761
     19.4990     69.6216      1.0506     67.8916
     19.5264     70.1126      0.9391     68.0072
     19.5537     69.1873      0.5327     68.1228
     19.5811     69.5019      0.7571     68.2385
     19.6085     70.0386      1.0533     68.3542
     19.6359     70.9826      0.8583     68.4700
     19.6632     70.1668      1.2562     68.5858
     19.6906     71.1773      1.0399     68.7017
     19.7180     71.3379      0.7352     68.8177
     19.7454     70.6332      1.3616     68.9337
     19.7728     70.2264      0.7781     69.0497
     19.8001     70.1895      0.7614     69.1659
     19.8275     69.4631      1.0359     69.2820
     19.8549     70.6295      0.8856     69.3983
     19.8823     71.5456      0.5865     69.5146
     19.9097     71.2396      0.7603     69.6309
     19.9370     71.6346      0.6412     69.7473
     19.9644     70.8853      0.6760     69.8638
     19.9918     71.1558      0.7117     69.9803
     20.0192     70.4275      1.1907     70.0969
     20.0465     69.0420      1.4945     70.2135
     20.0739     71.4167      1.9171     70.3302
     20.1013     71.2155      1.3439     70.4470
     20.1287     71.9802      0.4350     70.5638
     20.1561     70.1464      0.3032     70.6806
     20.1834     71.8087      1.7588     70.7976
     20.2108     70.9574      1.2952     70.9145
     20.2382     71.0094      1.2447     71.0316
     20.2656     71.8946      0.7743     71.1487
     20.2930     70.1394      0.7975     71.2658
     20.3203     69.7101      0.8117     71.3830
     20.3477     71.2987      0.3554     71.5003
     20.3751     72.2761      0.4062     71.6176
     20.4025     72.7417      0.4527     71.7350
     20.4298     73.4401      0.5886     71.8524
     20.4572     72.5419      1.2306     71.9699
     20.4846     72.8013      0.3601     72.0874
     20.5120     71.7585      1.0569     72.2050
     20.5394     72.0878      0.7400     72.3227
     20.5667     72.9119      0.3651     72.4404
     20.5941     70.8972      2.1249     72.5581
     20.6215     68.3096      1.3031     72.6760
     20.6489     70.5123      0.8842     72.7939
     20.6762     71.7061      0.8636     72.9118
     20.7036     71.4725      0.8320     73.0298
     20.7310     71.5383      0.7170     73.1478
     20.7584     72.3267      1.0621     73.2660
     20.7858     73.6175      0.7319     73.3841
     20.8131     74.2916      1.0673     73.5023
     20.8405     75.8791      0.8417     73.6206
     20.8679     74.4041      1.1462     73.7390
     20.8953     71.8729      1.5244     73.8574
     20.9227     74.2134      0.9067     73.9758
     20.9500     73.4318      1.3700     74.0943
     20.9774     74.0295      0.7753     74.2129
     21.0048     75.5825      1.6581     74.3315
     21.0322     75.7406      1.6236     74.4502
     21.0595     75.6289      1.9397     74.5689
     21.0869     75.3969      2.2212     74.6877
     21.1143     74.1197      0.9339     74.8065
     21.1417     72.6598      0.8996     74.9255
     21.1691     72.9259      1.6573     75.0444
     21.1964     74.1609      2.0562     75.1634
     21.2238     74.2485      1.6894     75.2825
     21.2512     76.0668      1.2792     75.4016
     21.2786     77.7756      1.2111     75.5208
     21.3060     76.7994      1.6001     75.6401
     21.3333     75.0192      1.6817     75.7594
     21.3607     76.1442      1.2243     75.8787
     21.3881     75.7570      0.9556     75.9981
     21.4155     75.6307      0.6989     76.1176
     21.4428     75.7499      1.1353     76.2371
     21.4702     77.5522      1.1386     76.3567
     21.4976     78.2672      1.3174     76.4764
     21.5250     77.6699      0.6364     76.5961
     21.5524     76.5098      1.0770     76.7158
     21.5797     78.7432      0.9794     76.8356
     21.6071     79.7226      1.2929     76.9555
     21.6345     77.7724      0.8139     77.0754
     21.6619     76.1285      1.0724     77.1954
     21.6893     77.8952      1.3493     77.3154
     21.7166     78.0215      0.6647     77.4355
     21.7440     77.9401      1.0879     77.5557
     21.7714     78.1015      1.5555     77.6759
     21.7988     79.7594      1.1789     77.7962
     21.8261     80.5127      1.5694     77.9165
     21.8535     78.3961      1.2870     78.0369
     21.8809     78.0890      1.8568     78.1573
     21.9083     81.0601      1.4918     78.2778
     21.9357     81.4555      1.5787     78.3983
     21.9630     77.8380      0.8110     78.5190
     21.9904     76.9163      1.4363     78.6396
     22.0178     78.7678      1.0843     78.7603
     22.0452     80.0220      1.2463     78.8811
     22.0726     80.0528      1.5831     79.0019
     22.0999     80.5735      0.9612     79.1228
     22.1273     79.1299      2.8780     79.2438
     22.1547     78.9667      1.2743     79.3648
     22.1821     77.7170      0.9978     79.4858
     22.2094     79.6020      2.0169     79.6070
     22.2368     79.8343      2.0576     79.7281
     22.2642     80.3351      1.3348     79.8494
     22.2916     78.9531      1.8131     79.9707
     22.3190     78.5074      1.5472     80.0920
     22.3463     79.1892      1.0106     80.2134
     22.3737     78.5441      1.7655     80.3349
     22.4011     79.6846      1.0047     80.4564
     22.4285     80.0242      1.5667     80.5779
     22.4559     80.1497      1.2084     80.6996
     22.4832     80.9952      1.4590     80.8212
     22.5106     81.4406      0.6565     80.9430
     22.5380     81.9096      1.4440     81.0648
     22.5654     81.5461      1.3554     81.1866
     22.5927     78.4492      0.7082     81.3085
     22.6201     78.1389      0.4688     81.4305
     22.6475     79.1457      0.4108     81.5525
     22.6749     79.7671      0.9855     81.6746
     22.7023     80.4551      1.5800     81.7968
     22.7296     81.0296      1.6667     81.9190
     22.7570     81.4979      1.0796     82.0412
     22.7844     81.5707      0.5354     82.1635
     22.8118     80.5475      0.5868     82.2859
     22.8392     82.1467      0.7106     82.4083
     22.8665     81.0793      0.7527     82.5308
     22.8939     79.9340      1.0045     82.6533
     22.9213     79.9762      0.9473     82.7759
     22.9487     82.1397      0.6655     82.8986
     22.9760     85.0149      0.8917     83.0213
     23.0034     84.9287      1.2634     83.1440
     23.0308     84.8734      1.4702     83.2668
     23.0582     84.6326      1.9305     83.3897
     23.0856     83.8211      0.7996     83.5126
     23.1129     82.5232      0.7070     83.6356
     23.1403     82.1631      0.9705     83.7587
     23.1677     83.3967      1.1314     83.8818
     23.1951     84.7083      1.2923     84.0049
     23.2225     82.6647      1.5186     84.1282
     23.2498     79.7274      1.1054     84.2514
     23.2772     78.7758      0.8329     84.3748
     23.3046     81.2971      0.9857     84.4981
     23.3320     82.8981      0.8923     84.6216
     23.3593     85.6642      0.7802     84.7451
     23.3867     85.8756      0.4996     84.8686
     23.4141     84.5289      0.3955     84.9923
     23.4415     85.0086      0.8561     85.1159
     23.4689     85.0105      0.6258     85.2397
     23.4962     85.7221      0.7704     85.3634
     23.5236     86.9355      2.1890     85.4873
     23.5510     86.7358      1.3502     85.6112
     23.5784     87.2018      0.4251     85.7351
     23.6057     87.7243      0.2402     85.8591
     23.6331     85.9045      0.4307     85.9832
     23.6605     87.2750      1.1286     86.1073
     23.6879     87.4488      0.9425     86.2315
# trend=(3.3577 .0757)
# params=( -9.1417  2.7439  0.0757  0.4033 -1.8910 -1.1579 -1.3632)
# sig_params=(  0.0675  0.0124  0.0014  0.0700  0.0701  0.0701  0.0700)
